,Unnamed: 0,id,split,question,effective_year,next_review,false_premise,num_hops,fact_type,source,answer_0,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,note,extended_answer_0,extended_answer_1,extended_answer_2,extended_answer_3,extended_answer_4,extended_answer_5,extended_answer_6,extended_answer_7,extended_answer_8,extended_answer_9
264,264,588,DEV,What is the name of the most recent hurricane that affected the Southeastern Coast of the United States?,before 2022,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/2023_Atlantic_hurricane_season#:~:text=None-,Ophelia,East%20Coast%20of%20the%20United%20States,-%24450%20million
https://en.wikipedia.org/wiki/2024_Atlantic_hurricane_season#Season_effects",Ophelia,,,,,,,,,,,The name of the most recent hurricane that affected the Southeastern Coast of the United States is Ophelia.,,,,,,,,,
265,265,589,DEV,Who won the most recent season of America's Got Talent?,before 2022,frequently,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/America%27s_Got_Talent#Season_synopses:~:text=September%2027%2C%202023-,Adrian%20Stoica%20and%20Hurricane,-Anna%20DeGuzman",Adrian Stoica and Hurricane,,,,,,,,,,,Adrian Stoica and Hurricane won the most recent season of America's Got Talent.,,,,,,,,,
266,266,590,DEV,How many doses of the COVID vaccine have been administered in the United States?,before 2022,every_time,False,one-hop,fast-changing,https://ourworldindata.org/grapher/cumulative-covid-vaccinations,677 million,"676,728,782",more than 676 million,,,,,,,,,677 million doses of the COVID vaccine have been administered in the United States.,"A total of 676,728,782 doses of the COVID vaccine have been administered in the United States.",More than 676 million doses of the COVID vaccine have been administered in the United States.,,,,,,,
267,267,591,DEV,What is the host city of the upcoming International Olympiad in Informatics (IOI)?,before 2022,2024-09-01 00:00:00,False,one-hop,fast-changing,"https://en.wikipedia.org/wiki/International_Olympiad_in_Informatics#Summary:~:text=2024,Alexandria","Alexandria, Egypt",Alexandria,,,,,,,,,,"The host city of the upcoming International Olympiad in Informatics (IOI) is Alexandria, Egypt.",The host city of the upcoming International Olympiad in Informatics (IOI) is Alexandria.,,,,,,,,
268,268,592,DEV,What is the most recent movie in the Marvel Cinematic Universe?,before 2022,2024-07-26 00:00:00,False,one-hop,fast-changing,https://www.marvel.com/movies,The Marvels,,,,,,,,,,,The Marvels is the most recent movie in the Marvel Cinematic Universe.,,,,,,,,,
269,269,593,DEV,How many goals has Erling Haaland scored for his current club?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/Erling_Haaland#:~:text=98-,90,-Career%20total",90,,,,,,,,,,,Erling Haaland has scored 90 goals for his current club.,,,,,,,,,
270,270,594,DEV,What was max temperature this month in the most populated US city?,before 2022,every_time,False,multi-hop,fast-changing,"https://www.accuweather.com/en/us/new-york/10021/may-weather/349727?year=2024#:~:text=24-,84%C2%B0,-68%C2%B0",84 degrees,84 °F,,,,,,,,,,The maximum temperature this month in the most populated US city was 84 degrees.,The maximum temperature this month in the most populated US city was 84 °F.,,,,,,,,
271,271,595,DEV,What is the current age of the oldest singles champion of The ATP Finals?,before 2022,2025-05-22 00:00:00,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/ATP_Finals#Youngest_&_oldest_champions:~:text=1978-,Oldest,Novak%20Djokovic,-36%C2%A0years%2C%205
https://en.wikipedia.org/wiki/Novak_Djokovic#:~:text=May%201987%20(-,age%C2%A037,-)%0ABelgrade%2C",37 years old,37,,,,,,,,,,The current age of the oldest singles champion of The ATP Finals is 37 years old.,The current age of the oldest singles champion of The ATP Finals is 37 years old.,,,,,,,,
272,272,596,DEV,How many accounts have exceeded 100 million followers on Instagram?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_most-followed_Instagram_accounts#:~:text=%40vindiesel,Actor",39,39 accounts,,,,,,,,,,39 accounts have exceeded 100 million followers on Instagram.,39 accounts have exceeded 100 million followers on Instagram.,,,,,,,,
273,273,597,DEV,Is the current water level of Lake Powell above 3550 feet?,before 2022,every_time,False,multi-hop,fast-changing,"https://powell.uslakes.info/Level/#:~:text=Powell%20Water%20Level-,WATER%20LEVEL,-3%2C572.77",Yes,,,,,,,,,,,"Yes, the current water level of Lake Powell is above 3550 feet.",,,,,,,,,
274,274,598,DEV,What is the most powerful processor on the latest iPhone models?,before 2022,2024-09-01 00:00:00,False,multi-hop,fast-changing,"https://browser.geekbench.com/ios-benchmarks#:~:text=iPhone%2015%20Pro-,Apple%20A17%20Pro%20%40%203.8%20GHz,-2907",Apple A17 Pro,Apple A17 Pro @ 3.8 GHz,,,,,,,,,,The Apple A17 Pro is the most powerful processor on the latest iPhone models.,"The most powerful processor on the latest iPhone models is the Apple A17 Pro, which operates at a speed of 3.8 GHz.",,,,,,,,
275,275,599,DEV,When was the most recent winner of the Tour de France born?,before 2022,frequently,False,multi-hop,fast-changing,"https://en.wikipedia.org/wiki/List_of_Tour_de_France_general_classification_winners#Winners:~:text=2-,2023,Jonas%20Vingegaard,-Team%20Jumbo%E2%80%93Visma
https://en.wikipedia.org/wiki/Jonas_Vingegaard#:~:text=2%5D%5B3%5D-,Born,10%20December%201996,-(age%C2%A027)",1996,"Dec 10, 1996","December 10, 1996",10 Dec 1996,10 December 1996,12/10/1996,12-10-1996,10/12/1996,10-12-1996,1996/12/10,,The most recent winner of the Tour de France was born in 1996.,"The most recent winner of the Tour de France was born on December 10, 1996.","The most recent winner of the Tour de France was born on December 10, 1996.",The most recent winner of the Tour de France was born on 10 Dec 1996.,The most recent winner of the Tour de France was born on 10 December 1996.,The most recent winner of the Tour de France was born on 12/10/1996.,The most recent winner of the Tour de France was born on 12-10-1996.,The most recent winner of the Tour de France was born on 10/12/1996.,The most recent winner of the Tour de France was born on 10-12-1996.,"The most recent winner of the Tour de France was born on December 10, 1996."
